Time (s),T (N · m),Force (N),Angle (rad),Angular Velocity (rad/s),Angular Acceleration (rad/s²),Position (m),Velocity (m/s),Acceleration (m/s²)
0,-1.64E-04,-0.007,0,,,0,,
0.02,-2.08E-04,-0.008,0.002,0.079,,3.75E-05,0.002,
0.04,-1.20E-04,-0.005,0.003,0.039,-1.963,7.50E-05,9.38E-04,-0.047
0.06,-1.64E-04,-0.007,0.003,0,-0.982,7.50E-05,0,-0.023
0.08,-2.51E-04,-0.01,0.003,0,-0.982,7.50E-05,0,-0.023
0.1,-3.39E-04,-0.014,0.003,-0.039,-0.982,7.50E-05,-9.38E-04,-0.023
0.12,-2.51E-04,-0.01,0.002,-0.039,0.982,3.75E-05,-9.38E-04,0.023
0.14,-1.64E-04,-0.007,0.002,0,1.963,3.75E-05,0,0.047
0.16,-2.51E-04,-0.01,0.002,0.039,0.982,3.75E-05,9.38E-04,0.023
0.18,-1.20E-04,-0.005,0.003,0.039,-0.982,7.50E-05,9.38E-04,-0.023
0.2,-1.64E-04,-0.007,0.003,0,6.94E-16,7.50E-05,0,1.90E-17
0.22,-7.65E-05,-0.003,0.003,0.039,0.982,7.50E-05,9.38E-04,0.023
0.24,5.46E-05,0.002,0.005,0.039,-0.982,1.13E-04,9.38E-04,-0.023
0.26,-7.65E-05,-0.003,0.005,0,8.67E-16,1.13E-04,0,8.13E-18
0.28,-1.64E-04,-0.007,0.005,0.039,0.982,1.13E-04,9.38E-04,0.023
0.3,-1.64E-04,-0.007,0.006,0.039,-1.91E-15,1.50E-04,9.38E-04,-3.25E-17
0.32,-2.51E-04,-0.01,0.006,0.039,-5.20E-16,1.50E-04,9.38E-04,0
0.34,-2.08E-04,-0.008,0.008,0.039,1.91E-15,1.88E-04,9.38E-04,3.25E-17
0.36,-2.95E-04,-0.012,0.008,0.039,-8.67E-16,1.88E-04,9.38E-04,-3.25E-17
0.38,-3.82E-04,-0.015,0.009,0.039,-1.963,2.25E-04,9.38E-04,-0.047
0.4,-3.82E-04,-0.015,0.009,-0.039,-1.963,2.25E-04,-9.38E-04,-0.047
0.42,-4.26E-04,-0.017,0.008,-0.039,0.982,1.88E-04,-9.38E-04,0.023
0.44,-5.13E-04,-0.021,0.008,0,0.982,1.88E-04,0,0.023
0.46,-4.70E-04,-0.019,0.008,0,0,1.88E-04,0,0
0.48,-5.57E-04,-0.022,0.008,0,0,1.88E-04,0,0
0.5,-6.01E-04,-0.024,0.008,0,-0.982,1.88E-04,0,-0.023
0.52,-6.01E-04,-0.024,0.008,-0.039,-2.945,1.88E-04,-9.38E-04,-0.07
0.54,-6.44E-04,-0.026,0.006,-0.118,-7.854,1.50E-04,-0.003,-0.188
0.56,-6.01E-04,-0.024,0.003,-0.353,-13.744,7.50E-05,-0.008,-0.328
0.58,-5.57E-04,-0.022,-0.008,-0.668,-13.744,-1.88E-04,-0.016,-0.328
0.6,-2.08E-04,-0.008,-0.024,-0.903,-12.763,-5.63E-04,-0.022,-0.305
0.62,-0.00169,-0.068,-0.044,-1.178,-13.744,-0.0011,-0.028,-0.328
0.64,-7.75E-04,-0.031,-0.071,-1.453,-11.781,-0.0017,-0.035,-0.281
0.66,-3.82E-04,-0.015,-0.102,-1.649,-10.799,-0.0024,-0.039,-0.258
0.68,-0.00143,-0.057,-0.137,-1.885,-13.744,-0.0033,-0.045,-0.328
0.7,-0.00209,-0.083,-0.178,-2.199,-12.763,-0.0042,-0.053,-0.305
0.72,-0.00139,-0.055,-0.225,-2.395,-9.817,-0.0054,-0.057,-0.234
0.74,-0.0013,-0.052,-0.273,-2.592,-10.799,-0.0065,-0.062,-0.258
0.76,-0.00191,-0.076,-0.328,-2.827,-10.799,-0.0078,-0.067,-0.258
0.78,-0.00244,-0.097,-0.386,-3.024,-9.817,-0.0092,-0.072,-0.234
0.8,-0.00248,-0.099,-0.449,-3.22,-8.836,-0.0107,-0.077,-0.211
0.82,-0.00244,-0.097,-0.515,-3.377,-7.854,-0.0123,-0.081,-0.188
0.84,-0.0027,-0.108,-0.584,-3.534,-7.854,-0.014,-0.084,-0.187
0.86,-0.00296,-0.118,-0.657,-3.691,-7.854,-0.0157,-0.088,-0.187
0.88,-0.00309,-0.124,-0.732,-3.848,-6.872,-0.0175,-0.092,-0.164
0.9,-0.00327,-0.131,-0.811,-3.966,-4.909,-0.0193,-0.095,-0.117
0.92,-0.00335,-0.134,-0.891,-4.045,-4.909,-0.0213,-0.097,-0.117
0.94,-0.00366,-0.146,-0.972,-4.163,-4.909,-0.0232,-0.099,-0.117
0.96,-0.00265,-0.106,-1.057,-4.241,-2.945,-0.0252,-0.101,-0.07
0.98,-0.00261,-0.104,-1.142,-4.28,-2.945,-0.0273,-0.102,-0.07
1,-0.00196,-0.078,-1.228,-4.359,-2.945,-0.0293,-0.104,-0.07
1.02,-0.00152,-0.061,-1.316,-4.398,-0.982,-0.0314,-0.105,-0.023
1.04,-0.00126,-0.05,-1.404,-4.398,0,-0.0335,-0.105,0
1.06,-9.07E-04,-0.036,-1.492,-4.398,0,-0.0356,-0.105,0
1.08,-8.19E-04,-0.033,-1.58,-4.398,0.982,-0.0377,-0.105,0.023
1.1,-9.50E-04,-0.038,-1.668,-4.359,1.963,-0.0398,-0.104,0.047
1.12,-6.01E-04,-0.024,-1.755,-4.32,1.963,-0.0419,-0.103,0.047
1.14,-6.88E-04,-0.028,-1.841,-4.28,1.963,-0.0439,-0.102,0.047
1.16,-9.50E-04,-0.038,-1.926,-4.241,2.945,-0.046,-0.101,0.07
1.18,-6.01E-04,-0.024,-2.011,-4.163,5.89,-0.048,-0.099,0.141
1.2,-7.32E-04,-0.029,-2.092,-4.006,6.872,-0.0499,-0.096,0.164
1.22,-3.39E-04,-0.014,-2.171,-3.888,4.909,-0.0518,-0.093,0.117
1.24,-2.51E-04,-0.01,-2.248,-3.809,5.89,-0.0537,-0.091,0.141
1.26,-2.51E-04,-0.01,-2.323,-3.652,8.836,-0.0555,-0.087,0.211
1.28,-7.65E-05,-0.003,-2.394,-3.456,9.817,-0.0571,-0.083,0.234
1.3,3.60E-04,0.014,-2.461,-3.259,9.817,-0.0588,-0.078,0.234
1.32,7.54E-04,0.03,-2.524,-3.063,9.817,-0.0603,-0.073,0.234
1.34,4.04E-04,0.016,-2.584,-2.867,10.799,-0.0617,-0.068,0.258
1.36,4.91E-04,0.02,-2.639,-2.631,11.781,-0.063,-0.063,0.281
1.38,-3.28E-05,-0.001,-2.689,-2.395,11.781,-0.0642,-0.057,0.281
1.4,7.54E-04,0.03,-2.735,-2.16,11.781,-0.0653,-0.052,0.281
1.42,3.60E-04,0.014,-2.776,-1.924,12.763,-0.0663,-0.046,0.305
1.44,5.79E-04,0.023,-2.812,-1.649,14.726,-0.0671,-0.039,0.352
1.46,-2.51E-04,-0.01,-2.842,-1.335,14.726,-0.0678,-0.032,0.352
1.48,3.17E-04,0.013,-2.865,-1.06,13.744,-0.0684,-0.025,0.328
1.5,-1.64E-04,-0.007,-2.884,-0.785,13.744,-0.0689,-0.019,0.328
1.52,-1.20E-04,-0.005,-2.897,-0.511,14.726,-0.0692,-0.012,0.352
1.54,2.73E-04,0.011,-2.904,-0.196,14.726,-0.0693,-0.005,0.352
1.56,2.29E-04,0.009,-2.904,0.079,12.763,-0.0693,0.002,0.305
1.58,-7.65E-05,-0.003,-2.901,0.314,13.744,-0.0693,0.008,0.328
1.6,1.09E-05,4.37E-04,-2.892,0.628,14.726,-0.069,0.015,0.352
1.62,-5.57E-04,-0.022,-2.876,0.903,13.744,-0.0687,0.022,0.328
1.64,-3.28E-05,-0.001,-2.856,1.178,12.763,-0.0682,0.028,0.305
1.66,-3.28E-05,-0.001,-2.829,1.414,10.799,-0.0675,0.034,0.258
1.68,-3.39E-04,-0.014,-2.799,1.61,10.799,-0.0668,0.038,0.258
1.7,1.86E-04,0.007,-2.765,1.846,11.781,-0.066,0.044,0.281
1.72,-7.65E-05,-0.003,-2.725,2.081,11.781,-0.0651,0.05,0.281
1.74,-3.28E-05,-0.001,-2.681,2.317,11.781,-0.064,0.055,0.281
1.76,1.42E-04,0.006,-2.633,2.553,10.799,-0.0629,0.061,0.258
1.78,-3.28E-05,-0.001,-2.579,2.749,7.854,-0.0616,0.066,0.188
1.8,-1.20E-04,-0.005,-2.523,2.867,7.854,-0.0602,0.068,0.188
1.82,-2.51E-04,-0.01,-2.465,3.063,9.817,-0.0588,0.073,0.234
1.84,-3.28E-05,-0.001,-2.4,3.259,7.854,-0.0573,0.078,0.188
1.86,-3.28E-05,-0.001,-2.334,3.377,5.89,-0.0557,0.081,0.141
1.88,1.42E-04,0.006,-2.265,3.495,5.89,-0.0541,0.083,0.141
1.9,1.86E-04,0.007,-2.194,3.613,5.89,-0.0524,0.086,0.141
1.92,-1.64E-04,-0.007,-2.121,3.731,4.909,-0.0506,0.089,0.117
1.94,9.83E-05,0.004,-2.045,3.809,3.927,-0.0488,0.091,0.094
1.96,-3.39E-04,-0.014,-1.968,3.888,3.927,-0.047,0.093,0.094
1.98,-3.82E-04,-0.015,-1.89,3.966,2.945,-0.0451,0.095,0.07
2,-2.51E-04,-0.01,-1.81,4.006,0.982,-0.0432,0.096,0.023
2.02,-1.20E-04,-0.005,-1.729,4.006,0,-0.0413,0.096,0
2.04,-3.28E-05,-0.001,-1.649,4.006,0.982,-0.0394,0.096,0.023
2.06,-7.65E-05,-0.003,-1.569,4.045,0.982,-0.0375,0.097,0.023
2.08,-2.95E-04,-0.012,-1.488,4.045,-0.982,-0.0355,0.097,-0.023
2.1,-2.95E-04,-0.012,-1.407,4.006,-1.963,-0.0336,0.096,-0.047
2.12,-3.82E-04,-0.015,-1.327,3.966,-2.945,-0.0317,0.095,-0.07
2.14,-5.13E-04,-0.021,-1.249,3.888,-2.945,-0.0298,0.093,-0.07
2.16,-3.39E-04,-0.014,-1.172,3.848,-2.945,-0.028,0.092,-0.07
2.18,-2.95E-04,-0.012,-1.095,3.77,-4.909,-0.0261,0.09,-0.117
2.2,-1.64E-04,-0.007,-1.021,3.652,-4.909,-0.0244,0.087,-0.117
2.22,-3.28E-05,-0.001,-0.949,3.574,-4.909,-0.0227,0.085,-0.117
2.24,-1.20E-04,-0.005,-0.878,3.456,-6.872,-0.021,0.082,-0.164
2.26,-2.95E-04,-0.012,-0.811,3.299,-6.872,-0.0194,0.079,-0.164
2.28,-3.39E-04,-0.014,-0.746,3.181,-6.872,-0.0178,0.076,-0.164
2.3,-5.13E-04,-0.021,-0.683,3.024,-8.836,-0.0163,0.072,-0.211
2.32,-4.26E-04,-0.017,-0.625,2.827,-8.836,-0.0149,0.068,-0.211
2.34,-2.51E-04,-0.01,-0.57,2.67,-8.836,-0.0136,0.064,-0.211
2.36,-2.51E-04,-0.01,-0.518,2.474,-8.836,-0.0124,0.059,-0.211
2.38,-1.20E-04,-0.005,-0.471,2.317,-8.836,-0.0113,0.055,-0.211
2.4,-1.20E-04,-0.005,-0.426,2.121,-10.799,-0.0102,0.051,-0.258
2.42,-4.26E-04,-0.017,-0.386,1.885,-10.799,-0.0092,0.045,-0.258
2.44,-5.13E-04,-0.021,-0.35,1.689,-10.799,-0.0084,0.04,-0.258
2.46,-3.82E-04,-0.015,-0.319,1.453,-11.781,-0.0076,0.035,-0.281
2.48,-5.57E-04,-0.022,-0.292,1.217,-11.781,-0.007,0.029,-0.281
2.5,-2.08E-04,-0.008,-0.27,0.982,-11.781,-0.0065,0.023,-0.281
2.52,-1.64E-04,-0.007,-0.253,0.746,-11.781,-0.006,0.018,-0.281
2.54,-7.65E-05,-0.003,-0.24,0.511,-11.781,-0.0057,0.012,-0.281
2.56,-7.65E-05,-0.003,-0.232,0.275,-10.799,-0.0056,0.007,-0.258
2.58,-1.64E-04,-0.007,-0.229,0.079,-10.799,-0.0055,0.002,-0.258
2.6,-3.82E-04,-0.015,-0.229,-0.157,-12.763,-0.0055,-0.004,-0.305
2.62,-4.26E-04,-0.017,-0.236,-0.432,-12.763,-0.0056,-0.01,-0.305
2.64,-4.70E-04,-0.019,-0.247,-0.668,-11.781,-0.0059,-0.016,-0.281
2.66,-2.51E-04,-0.01,-0.262,-0.903,-11.781,-0.0063,-0.022,-0.281
2.68,-1.20E-04,-0.005,-0.283,-1.139,-10.799,-0.0068,-0.027,-0.258
2.7,-1.64E-04,-0.007,-0.308,-1.335,-9.817,-0.0074,-0.032,-0.234
2.72,-3.28E-05,-0.001,-0.336,-1.532,-10.799,-0.008,-0.037,-0.258
2.74,-1.64E-04,-0.007,-0.369,-1.767,-10.799,-0.0088,-0.042,-0.258
2.76,-1.64E-04,-0.007,-0.407,-1.963,-8.836,-0.0097,-0.047,-0.211
2.78,-1.64E-04,-0.007,-0.448,-2.121,-9.817,-0.0107,-0.051,-0.234
2.8,-1.64E-04,-0.007,-0.492,-2.356,-10.799,-0.0117,-0.056,-0.258
2.82,-1.64E-04,-0.007,-0.542,-2.553,-7.854,-0.0129,-0.061,-0.187
2.84,-7.65E-05,-0.003,-0.594,-2.67,-6.872,-0.0142,-0.064,-0.164
2.86,5.46E-05,0.002,-0.649,-2.827,-6.872,-0.0155,-0.067,-0.164
2.88,1.42E-04,0.006,-0.707,-2.945,-6.872,-0.0169,-0.07,-0.164
2.9,1.09E-05,4.37E-04,-0.767,-3.102,-6.872,-0.0183,-0.074,-0.164
2.92,1.09E-05,4.37E-04,-0.831,-3.22,-4.909,-0.0198,-0.077,-0.117
2.94,-2.08E-04,-0.008,-0.895,-3.299,-5.89,-0.0214,-0.079,-0.141
2.96,-7.65E-05,-0.003,-0.963,-3.456,-5.89,-0.023,-0.082,-0.141
2.98,-1.20E-04,-0.005,-1.034,-3.534,-2.945,-0.0247,-0.084,-0.07
3,1.42E-04,0.006,-1.104,-3.574,-2.945,-0.0264,-0.085,-0.07
3.02,-3.28E-05,-0.001,-1.177,-3.652,-2.945,-0.0281,-0.087,-0.07
3.04,5.46E-05,0.002,-1.25,-3.691,-1.963,-0.0299,-0.088,-0.047
3.06,2.29E-04,0.009,-1.324,-3.731,-0.982,-0.0316,-0.089,-0.023
3.08,-3.28E-05,-0.001,-1.4,-3.731,0,-0.0334,-0.089,0
3.1,-1.20E-04,-0.005,-1.473,-3.731,-0.982,-0.0352,-0.089,-0.023
3.12,-2.51E-04,-0.01,-1.549,-3.77,-0.982,-0.037,-0.09,-0.023
3.14,1.42E-04,0.006,-1.624,-3.77,0.982,-0.0388,-0.09,0.023
3.16,1.09E-05,4.37E-04,-1.7,-3.731,2.945,-0.0406,-0.089,0.07
3.18,9.83E-05,0.004,-1.773,-3.652,2.945,-0.0423,-0.087,0.07
3.2,1.86E-04,0.007,-1.846,-3.613,2.945,-0.0441,-0.086,0.07
3.22,1.42E-04,0.006,-1.918,-3.534,3.927,-0.0458,-0.084,0.094
3.24,1.42E-04,0.006,-1.987,-3.456,3.927,-0.0474,-0.082,0.094
3.26,4.04E-04,0.016,-2.056,-3.377,4.909,-0.0491,-0.081,0.117
3.28,2.29E-04,0.009,-2.122,-3.259,5.89,-0.0507,-0.078,0.141
3.3,1.86E-04,0.007,-2.187,-3.142,5.89,-0.0522,-0.075,0.141
3.32,3.60E-04,0.014,-2.248,-3.024,6.872,-0.0537,-0.072,0.164
3.34,3.17E-04,0.013,-2.308,-2.867,7.854,-0.0551,-0.068,0.188
3.36,3.60E-04,0.014,-2.362,-2.71,7.854,-0.0564,-0.065,0.188
3.38,3.60E-04,0.014,-2.416,-2.553,9.817,-0.0577,-0.061,0.234
3.4,3.60E-04,0.014,-2.465,-2.317,9.817,-0.0588,-0.055,0.234
3.42,1.86E-04,0.007,-2.509,-2.16,8.836,-0.0599,-0.052,0.211
3.44,1.42E-04,0.006,-2.551,-1.963,10.799,-0.0609,-0.047,0.258
3.46,5.46E-05,0.002,-2.587,-1.728,10.799,-0.0618,-0.041,0.258
3.48,3.17E-04,0.013,-2.62,-1.532,10.799,-0.0626,-0.037,0.258
3.5,1.86E-04,0.007,-2.648,-1.296,11.781,-0.0632,-0.031,0.281
3.52,1.42E-04,0.006,-2.672,-1.06,12.763,-0.0638,-0.025,0.305
3.54,1.86E-04,0.007,-2.691,-0.785,12.763,-0.0642,-0.019,0.305
3.56,1.42E-04,0.006,-2.703,-0.55,11.781,-0.0645,-0.013,0.281
3.58,-3.28E-05,-0.001,-2.713,-0.314,11.781,-0.0648,-0.008,0.281
3.6,1.09E-05,4.37E-04,-2.716,-0.079,10.799,-0.0648,-0.002,0.258
3.62,2.29E-04,0.009,-2.716,0.118,10.799,-0.0648,0.003,0.258
3.64,-2.08E-04,-0.008,-2.711,0.353,11.781,-0.0647,0.008,0.281
3.66,3.17E-04,0.013,-2.702,0.589,11.781,-0.0645,0.014,0.281
3.68,1.09E-05,4.37E-04,-2.688,0.825,11.781,-0.0642,0.02,0.281
3.7,1.42E-04,0.006,-2.669,1.06,11.781,-0.0637,0.025,0.281
3.72,2.29E-04,0.009,-2.645,1.296,10.799,-0.0632,0.031,0.258
3.74,-3.28E-05,-0.001,-2.617,1.492,8.836,-0.0625,0.036,0.211
3.76,5.46E-05,0.002,-2.586,1.649,8.836,-0.0617,0.039,0.211
3.78,1.09E-05,4.37E-04,-2.551,1.846,9.817,-0.0609,0.044,0.234
3.8,-3.28E-05,-0.001,-2.512,2.042,8.836,-0.06,0.049,0.211
3.82,1.86E-04,0.007,-2.469,2.199,7.854,-0.059,0.052,0.188
3.84,9.83E-05,0.004,-2.424,2.356,7.854,-0.0579,0.056,0.188
3.86,9.83E-05,0.004,-2.375,2.513,7.854,-0.0567,0.06,0.187
3.88,1.42E-04,0.006,-2.323,2.67,7.854,-0.0555,0.064,0.187
3.9,1.42E-04,0.006,-2.268,2.827,5.89,-0.0542,0.067,0.141
3.92,5.46E-05,0.002,-2.21,2.906,4.909,-0.0528,0.069,0.117
3.94,1.09E-05,4.37E-04,-2.152,3.024,5.89,-0.0514,0.072,0.141
3.96,-7.65E-05,-0.003,-2.089,3.142,3.927,-0.0499,0.075,0.094
3.98,9.83E-05,0.004,-2.026,3.181,2.945,-0.0484,0.076,0.07
4,-1.20E-04,-0.005,-1.962,3.259,3.927,-0.0468,0.078,0.094
4.02,-3.28E-05,-0.001,-1.896,3.338,2.945,-0.0453,0.08,0.07
4.04,-3.28E-05,-0.001,-1.828,3.377,1.963,-0.0437,0.081,0.047
4.06,-1.64E-04,-0.007,-1.761,3.416,0.982,-0.042,0.082,0.023
4.08,-1.64E-04,-0.007,-1.692,3.416,1.90E-12,-0.0404,0.082,4.51E-14
4.1,-2.08E-04,-0.008,-1.624,3.416,0.982,-0.0388,0.082,0.023
4.12,-1.64E-04,-0.007,-1.555,3.456,0.982,-0.0371,0.082,0.023
4.14,-2.51E-04,-0.01,-1.486,3.456,-0.982,-0.0355,0.082,-0.023
4.16,-2.08E-04,-0.008,-1.417,3.416,-2.945,-0.0338,0.082,-0.07
4.18,-7.65E-05,-0.003,-1.349,3.338,-2.945,-0.0322,0.08,-0.07
4.2,-2.08E-04,-0.008,-1.283,3.299,-1.963,-0.0306,0.079,-0.047
4.22,-1.64E-04,-0.007,-1.217,3.259,-1.963,-0.0291,0.078,-0.047
4.24,-1.20E-04,-0.005,-1.153,3.22,-3.927,-0.0275,0.077,-0.094
4.26,-2.95E-04,-0.012,-1.089,3.102,-5.89,-0.026,0.074,-0.141
4.28,-2.51E-04,-0.01,-1.029,2.985,-4.909,-0.0246,0.071,-0.117
4.3,-2.51E-04,-0.01,-0.969,2.906,-3.927,-0.0231,0.069,-0.094
4.32,-2.95E-04,-0.012,-0.913,2.827,-4.909,-0.0218,0.067,-0.117
4.34,-1.20E-04,-0.005,-0.856,2.71,-7.854,-0.0204,0.065,-0.188
4.36,-1.20E-04,-0.005,-0.804,2.513,-7.854,-0.0192,0.06,-0.187
4.38,-2.95E-04,-0.012,-0.756,2.395,-6.872,-0.018,0.057,-0.164
4.4,-2.08E-04,-0.008,-0.708,2.238,-7.854,-0.0169,0.053,-0.187
4.42,-2.51E-04,-0.01,-0.666,2.081,-6.872,-0.0159,0.05,-0.164
4.44,-3.39E-04,-0.014,-0.625,1.963,-7.854,-0.0149,0.047,-0.188
4.46,-2.95E-04,-0.012,-0.587,1.767,-9.817,-0.014,0.042,-0.234
4.48,-3.39E-04,-0.014,-0.554,1.571,-9.817,-0.0132,0.037,-0.234
4.5,-2.08E-04,-0.008,-0.525,1.374,-9.817,-0.0125,0.033,-0.234
4.52,-1.64E-04,-0.007,-0.5,1.178,-8.836,-0.0119,0.028,-0.211
4.54,-2.51E-04,-0.01,-0.478,1.021,-8.836,-0.0114,0.024,-0.211
4.56,-1.64E-04,-0.007,-0.459,0.825,-10.799,-0.011,0.02,-0.258
4.58,-2.08E-04,-0.008,-0.445,0.589,-10.799,-0.0106,0.014,-0.258
4.6,-2.95E-04,-0.012,-0.435,0.393,-9.817,-0.0104,0.009,-0.234
4.62,-2.51E-04,-0.01,-0.429,0.196,-9.817,-0.0102,0.005,-0.234
4.64,-2.51E-04,-0.01,-0.427,0,-9.817,-0.0102,0,-0.234
4.66,-2.51E-04,-0.01,-0.429,-0.196,-9.817,-0.0102,-0.005,-0.234
4.68,-1.64E-04,-0.007,-0.435,-0.393,-9.817,-0.0104,-0.009,-0.234
4.7,-1.20E-04,-0.005,-0.445,-0.589,-9.817,-0.0106,-0.014,-0.234
4.72,-3.28E-05,-0.001,-0.459,-0.785,-9.817,-0.011,-0.019,-0.234
4.74,-2.51E-04,-0.01,-0.476,-0.982,-9.817,-0.0114,-0.023,-0.234
4.76,-2.51E-04,-0.01,-0.498,-1.178,-8.836,-0.0119,-0.028,-0.211
4.78,-1.64E-04,-0.007,-0.523,-1.335,-7.854,-0.0125,-0.032,-0.188
4.8,-2.08E-04,-0.008,-0.551,-1.492,-8.836,-0.0132,-0.036,-0.211
4.82,-1.64E-04,-0.007,-0.583,-1.689,-8.836,-0.0139,-0.04,-0.211
4.84,-7.65E-05,-0.003,-0.619,-1.846,-7.854,-0.0148,-0.044,-0.188
4.86,-1.64E-04,-0.007,-0.657,-2.003,-7.854,-0.0157,-0.048,-0.187
4.88,-7.65E-05,-0.003,-0.699,-2.16,-6.872,-0.0167,-0.052,-0.164
4.9,-7.65E-05,-0.003,-0.743,-2.278,-6.872,-0.0177,-0.054,-0.164
4.92,-2.51E-04,-0.01,-0.79,-2.435,-6.872,-0.0189,-0.058,-0.164
4.94,-1.20E-04,-0.005,-0.84,-2.553,-4.909,-0.0201,-0.061,-0.117
4.96,-1.20E-04,-0.005,-0.892,-2.631,-4.909,-0.0213,-0.063,-0.117
4.98,-1.20E-04,-0.005,-0.946,-2.749,-5.89,-0.0226,-0.066,-0.141
5,1.09E-05,4.37E-04,-1.002,-2.867,-4.909,-0.0239,-0.068,-0.117
5.02,5.46E-05,0.002,-1.06,-2.945,-2.945,-0.0253,-0.07,-0.07
5.04,9.83E-05,0.004,-1.12,-2.985,-1.963,-0.0267,-0.071,-0.047
5.06,5.46E-05,0.002,-1.18,-3.024,-2.945,-0.0282,-0.072,-0.07
5.08,-3.28E-05,-0.001,-1.241,-3.102,-2.945,-0.0296,-0.074,-0.07
5.1,-3.28E-05,-0.001,-1.304,-3.142,-1.963,-0.0311,-0.075,-0.047
5.12,-1.20E-04,-0.005,-1.367,-3.181,-0.982,-0.0326,-0.076,-0.023
5.14,1.09E-05,4.37E-04,-1.431,-3.181,1.77E-12,-0.0342,-0.076,4.23E-14
5.16,5.46E-05,0.002,-1.494,-3.181,-1.77E-12,-0.0357,-0.076,-4.23E-14
5.18,5.46E-05,0.002,-1.558,-3.181,0,-0.0372,-0.076,0
5.2,1.42E-04,0.006,-1.621,-3.181,0.982,-0.0387,-0.076,0.023
5.22,2.29E-04,0.009,-1.685,-3.142,1.963,-0.0402,-0.075,0.047
5.24,9.83E-05,0.004,-1.747,-3.102,1.963,-0.0417,-0.074,0.047
5.26,-3.28E-05,-0.001,-1.81,-3.063,2.945,-0.0432,-0.073,0.07
5.28,5.46E-05,0.002,-1.869,-2.985,2.945,-0.0446,-0.071,0.07
5.3,9.83E-05,0.004,-1.929,-2.945,3.927,-0.0461,-0.07,0.094
5.32,1.86E-04,0.007,-1.987,-2.827,4.909,-0.0474,-0.067,0.117
5.34,4.04E-04,0.016,-2.042,-2.749,3.927,-0.0487,-0.066,0.094
5.36,3.17E-04,0.013,-2.097,-2.67,4.909,-0.0501,-0.064,0.117
5.38,3.60E-04,0.014,-2.149,-2.553,5.89,-0.0513,-0.061,0.141
5.4,2.29E-04,0.009,-2.199,-2.435,6.872,-0.0525,-0.058,0.164
5.42,2.73E-04,0.011,-2.246,-2.278,7.854,-0.0536,-0.054,0.188
5.44,1.42E-04,0.006,-2.29,-2.121,6.872,-0.0547,-0.051,0.164
5.46,1.86E-04,0.007,-2.331,-2.003,6.872,-0.0557,-0.048,0.164
5.48,1.86E-04,0.007,-2.37,-1.846,8.836,-0.0566,-0.044,0.211
5.5,3.17E-04,0.013,-2.405,-1.649,8.836,-0.0574,-0.039,0.211
5.52,1.42E-04,0.006,-2.436,-1.492,8.836,-0.0582,-0.036,0.211
5.54,3.60E-04,0.014,-2.465,-1.296,9.817,-0.0588,-0.031,0.234
5.56,2.73E-04,0.011,-2.488,-1.1,9.817,-0.0594,-0.026,0.234
5.58,-1.64E-04,-0.007,-2.509,-0.903,9.817,-0.0599,-0.022,0.234
5.6,9.83E-05,0.004,-2.524,-0.707,9.817,-0.0603,-0.017,0.234
5.62,5.46E-05,0.002,-2.537,-0.511,10.799,-0.0606,-0.012,0.258
5.64,1.09E-05,4.37E-04,-2.545,-0.275,9.817,-0.0608,-0.007,0.234
5.66,2.73E-04,0.011,-2.548,-0.118,8.836,-0.0608,-0.003,0.211
5.68,4.04E-04,0.016,-2.549,0.079,10.799,-0.0609,0.002,0.258
5.7,5.46E-05,0.002,-2.545,0.314,9.817,-0.0608,0.008,0.234
5.72,3.17E-04,0.013,-2.537,0.471,8.836,-0.0606,0.011,0.211
5.74,-7.65E-05,-0.003,-2.526,0.668,9.817,-0.0603,0.016,0.234
5.76,1.09E-05,4.37E-04,-2.51,0.864,8.836,-0.0599,0.021,0.211
5.78,1.42E-04,0.006,-2.491,1.021,8.836,-0.0595,0.024,0.211
5.8,1.09E-05,4.37E-04,-2.469,1.217,8.836,-0.059,0.029,0.211
5.82,1.86E-04,0.007,-2.443,1.374,7.854,-0.0583,0.033,0.188
5.84,1.86E-04,0.007,-2.414,1.532,8.836,-0.0576,0.037,0.211
5.86,2.29E-04,0.009,-2.381,1.728,7.854,-0.0569,0.041,0.187
5.88,1.09E-05,4.37E-04,-2.345,1.846,5.89,-0.056,0.044,0.141
5.9,-3.28E-05,-0.001,-2.308,1.963,6.872,-0.0551,0.047,0.164
5.92,1.42E-04,0.006,-2.267,2.121,6.872,-0.0541,0.051,0.164
5.94,-3.28E-05,-0.001,-2.223,2.238,4.909,-0.0531,0.053,0.117
5.96,5.46E-05,0.002,-2.177,2.317,4.909,-0.052,0.055,0.117
5.98,1.86E-04,0.007,-2.13,2.435,5.89,-0.0509,0.058,0.141
6,1.86E-04,0.007,-2.08,2.553,4.909,-0.0497,0.061,0.117
6.02,1.42E-04,0.006,-2.028,2.631,2.945,-0.0484,0.063,0.07
6.04,1.09E-05,4.37E-04,-1.974,2.67,2.945,-0.0471,0.064,0.07
6.06,-7.65E-05,-0.003,-1.921,2.749,2.945,-0.0459,0.066,0.07
6.08,-1.20E-04,-0.005,-1.865,2.788,1.963,-0.0445,0.067,0.047
6.1,-2.08E-04,-0.008,-1.81,2.827,2.945,-0.0432,0.067,0.07
6.12,9.83E-05,0.004,-1.751,2.906,1.963,-0.0418,0.069,0.047
6.14,-3.28E-05,-0.001,-1.693,2.906,1.61E-12,-0.0404,0.069,3.85E-14
