Time (s),T (N · m),Force (N),Angle (rad),Angular Velocity (rad/s),Angular Acceleration (rad/s²),Position (m),Velocity (m/s),Acceleration (m/s²)
8.7,-0.002,-0.08,-2.436,4.595,42.215,-0.0582,0.11,1.008
8.72,-0.00204,-0.082,-2.336,5.38,35.343,-0.0558,0.128,0.844
8.74,-0.002,-0.08,-2.221,6.008,25.525,-0.053,0.143,0.609
8.76,-0.00204,-0.082,-2.095,6.401,15.708,-0.05,0.153,0.375
8.78,-0.002,-0.08,-1.965,6.637,8.836,-0.0469,0.158,0.211
8.8,-0.00204,-0.082,-1.83,6.754,7.37E-12,-0.0437,0.161,1.76E-13
8.82,-0.00209,-0.083,-1.695,6.637,-10.799,-0.0405,0.158,-0.258
8.84,-0.002,-0.08,-1.565,6.322,-44.179,-0.0374,0.151,-1.055
8.86,-0.00204,-0.082,-1.442,4.869,-51.051,-0.0344,0.116,-1.219
8.88,-0.002,-0.08,-1.37,4.28,-7.854,-0.0327,0.102,-0.187
8.9,-0.002,-0.08,-1.271,4.555,-13.744,-0.0303,0.109,-0.328
8.92,-0.00204,-0.082,-1.188,3.731,-44.179,-0.0284,0.089,-1.055
8.94,-0.00209,-0.083,-1.122,2.788,-49.087,-0.0268,0.067,-1.172
8.96,-0.00204,-0.082,-1.076,1.767,-52.033,-0.0257,0.042,-1.242
8.98,-0.00204,-0.082,-1.051,0.707,-53.996,-0.0251,0.017,-1.289
9,-0.00204,-0.082,-1.048,-0.393,-53.996,-0.025,-0.009,-1.289
9.02,-0.00204,-0.082,-1.067,-1.453,-51.051,-0.0255,-0.035,-1.219
9.04,-0.00209,-0.083,-1.106,-2.435,-49.087,-0.0264,-0.058,-1.172
9.06,-0.002,-0.08,-1.164,-3.416,-46.142,-0.0278,-0.082,-1.102
9.08,-0.00204,-0.082,-1.243,-4.28,-39.27,-0.0297,-0.102,-0.937
9.1,-0.00204,-0.082,-1.335,-4.987,-32.398,-0.0319,-0.119,-0.773
9.12,-0.00204,-0.082,-1.442,-5.576,-26.507,-0.0344,-0.133,-0.633
9.14,-0.002,-0.08,-1.558,-6.048,-18.653,-0.0372,-0.144,-0.445
9.16,-0.00196,-0.078,-1.684,-6.322,-7.854,-0.0402,-0.151,-0.188
9.18,-0.00204,-0.082,-1.811,-6.362,7.02E-12,-0.0432,-0.152,1.68E-13
9.2,-0.00204,-0.082,-1.938,-6.322,6.872,-0.0463,-0.151,0.164
9.22,-0.00209,-0.083,-2.064,-6.087,21.598,-0.0493,-0.145,0.516
9.24,-0.00204,-0.082,-2.182,-5.459,50.069,-0.0521,-0.13,1.195
9.26,-0.00196,-0.078,-2.282,-4.084,46.142,-0.0545,-0.098,1.102
9.28,-0.00204,-0.082,-2.345,-3.613,9.817,-0.056,-0.086,0.234
9.3,-0.00213,-0.085,-2.427,-3.691,20.617,-0.0579,-0.088,0.492
9.32,-0.00204,-0.082,-2.493,-2.788,47.124,-0.0595,-0.067,1.125
9.34,-0.00204,-0.082,-2.538,-1.806,48.106,-0.0606,-0.043,1.148
9.36,-0.00204,-0.082,-2.565,-0.864,49.087,-0.0612,-0.021,1.172
9.38,-0.00196,-0.078,-2.573,0.157,51.051,-0.0614,0.004,1.219
9.4,-0.00196,-0.078,-2.559,1.178,50.069,-0.0611,0.028,1.195
9.42,-0.002,-0.08,-2.526,2.16,48.106,-0.0603,0.052,1.148
9.44,-0.00196,-0.078,-2.472,3.102,44.179,-0.059,0.074,1.055
9.46,-0.002,-0.08,-2.402,3.927,38.288,-0.0573,0.094,0.914
9.48,-0.002,-0.08,-2.315,4.634,32.398,-0.0553,0.111,0.773
9.5,-0.00204,-0.082,-2.216,5.223,26.507,-0.0529,0.125,0.633
9.52,-0.00204,-0.082,-2.106,5.694,18.653,-0.0503,0.136,0.445
9.54,-0.00196,-0.078,-1.989,5.969,8.836,-0.0475,0.142,0.211
9.56,-0.002,-0.08,-1.868,6.048,0.982,-0.0446,0.144,0.023
9.58,-0.002,-0.08,-1.747,6.008,-5.89,-0.0417,0.143,-0.141
9.6,-0.00209,-0.083,-1.627,5.812,,-0.0389,0.139,
9.62,-0.002,-0.08,-1.514,,,-0.0362,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
