Time (s),Force (N),Position (m)
10.75,-0.138,0.2609
10.76,-0.14,0.2609
10.77,-0.14,0.2609
10.78,-0.138,0.2609
10.79,-0.138,0.2609
10.8,-0.14,0.2609
10.81,-0.135,0.2609
10.82,-0.137,0.2609
10.83,-0.138,0.2609
10.84,-0.135,0.2609
10.85,-0.138,0.2609
10.86,-0.138,0.2609
10.87,-0.137,0.2609
10.88,-0.137,0.2609
10.89,-0.135,0.2609
10.9,-0.138,0.2609
10.91,-0.137,0.2609
10.92,-0.137,0.2609
10.93,-0.135,0.2609
10.94,-0.137,0.2609
10.95,-0.135,0.2609
10.96,-0.137,0.2609
10.97,-0.138,0.2609
10.98,-0.135,0.2609
10.99,-0.135,0.2609
11,-0.135,0.2609
11.01,-0.135,0.2609
11.02,-0.131,0.2609
11.03,-0.135,0.2609
11.04,-0.135,0.2609
11.05,-0.135,0.2609
11.06,-0.133,0.2609
11.07,-0.131,0.2609
11.08,-0.133,0.2609
11.09,-0.133,0.2609
11.1,-0.131,0.2609
11.11,-0.133,0.2609
11.12,-0.135,0.2609
11.13,-0.135,0.2609
11.14,-0.131,0.2609
11.15,-0.133,0.2609
11.16,-0.135,0.2609
11.17,-0.13,0.2609
11.18,-0.133,0.2609
11.19,-0.13,0.2609
11.2,-0.135,0.2609
11.21,-0.13,0.2609
11.22,-0.133,0.2609
11.23,-0.133,0.2609
11.24,-0.137,0.2609
11.25,-0.133,0.2609
11.26,-0.13,0.2609
11.27,-0.13,0.2609
11.28,-0.13,0.2609
11.29,-0.135,0.2609
11.3,-0.131,0.2609
11.31,-0.13,0.2609
11.32,-0.128,0.2609
11.33,-0.13,0.2609
11.34,-0.131,0.2609
11.35,-0.13,0.2609
11.36,-0.131,0.2609
11.37,-0.131,0.2609
11.38,-0.13,0.2609
11.39,-0.13,0.2609
11.4,-0.131,0.2609
11.41,-0.133,0.2609
11.42,-0.131,0.2609
11.43,-0.131,0.2609
11.44,-0.131,0.2609
11.45,-0.128,0.2609
11.46,-0.13,0.2609
11.47,-0.131,0.2609
11.48,-0.13,0.2609
11.49,-0.128,0.2609
11.5,-0.126,0.2609
11.51,-0.13,0.2609
11.52,-0.128,0.2609
11.53,-0.13,0.2609
11.54,-0.13,0.2609
11.55,-0.131,0.2609
11.56,-0.13,0.2609
11.57,-0.131,0.2609
11.58,-0.128,0.2609
11.59,-0.128,0.2609
11.6,-0.126,0.2609
11.61,-0.128,0.2609
11.62,-0.126,0.2609
11.63,-0.126,0.2609
11.64,-0.128,0.2609
11.65,-0.126,0.2609
11.66,-0.126,0.2609
11.67,-0.128,0.2609
11.68,-0.128,0.2609
11.69,-0.126,0.2609
11.7,-0.126,0.2609
11.71,-0.128,0.2609
11.72,-0.128,0.2609
11.73,-0.128,0.2609
11.74,-0.126,0.2609
11.75,-0.125,0.2609
11.76,-0.126,0.2609
11.77,-0.128,0.2609
11.78,-0.126,0.2609
11.79,-0.128,0.2609
11.8,-0.126,0.2609
11.81,-0.126,0.2609
11.82,-0.126,0.2609
11.83,-0.126,0.2609
11.84,-0.125,0.2609
11.85,-0.125,0.2609
11.86,-0.126,0.2609
11.87,-0.126,0.2609
11.88,-0.128,0.2609
11.89,-0.126,0.2609
11.9,-0.126,0.2609
11.91,-0.125,0.2609
11.92,-0.126,0.2609
11.93,-0.125,0.2609
11.94,-0.125,0.2609
11.95,-0.128,0.2609
11.96,-0.125,0.2609
11.97,-0.125,0.2609
11.98,-0.126,0.2609
11.99,-0.125,0.2609
12,-0.128,0.2609
12.01,-0.125,0.2609
12.02,-0.125,0.2609
12.03,-0.125,0.2609
12.04,-0.125,0.2609
12.05,-0.128,0.2609
12.06,-0.126,0.2609
12.07,-0.128,0.2609
12.08,-0.126,0.2609
12.09,-0.126,0.2609
12.1,-0.126,0.2609
12.11,-0.128,0.2609
12.12,-0.126,0.2609
12.13,-0.123,0.2609
12.14,-0.126,0.2609
12.15,-0.125,0.2609
12.16,-0.125,0.2609
12.17,-0.125,0.2609
12.18,-0.125,0.2609
12.19,-0.126,0.2609
12.2,-0.125,0.2609
12.21,-0.125,0.2609
12.22,-0.126,0.2609
12.23,-0.126,0.2609
12.24,-0.125,0.2609
12.25,-0.126,
12.26,-0.125,
