Time (s),T (N · m),Force (N),Angle (rad),Angular Velocity (rad/s),Angular Acceleration (rad/s²),Position (m),Velocity (m/s),Acceleration (m/s²)
14.76,4.04E-04,0.016,-2.069,-1.963,2.18E-12,-0.0494,-0.047,5.20E-14
14.78,4.04E-04,0.016,-2.108,-1.963,-2.18E-12,-0.0503,-0.047,-5.20E-14
14.8,3.60E-04,0.014,-2.147,-1.963,-2.18E-12,-0.0513,-0.047,-5.20E-14
14.82,4.91E-04,0.02,-2.187,-1.963,0.982,-0.0522,-0.047,0.023
14.84,4.91E-04,0.02,-2.226,-1.924,1.963,-0.0531,-0.046,0.047
14.86,4.48E-04,0.018,-2.264,-1.885,0.982,-0.054,-0.045,0.023
14.88,4.04E-04,0.016,-2.301,-1.885,-2.09E-12,-0.0549,-0.045,-5.00E-14
14.9,4.04E-04,0.016,-2.339,-1.885,0.982,-0.0558,-0.045,0.023
14.92,4.48E-04,0.018,-2.377,-1.846,1.963,-0.0567,-0.044,0.047
14.94,4.04E-04,0.016,-2.413,-1.806,0.982,-0.0576,-0.043,0.023
14.96,4.04E-04,0.016,-2.449,-1.806,-2.00E-12,-0.0585,-0.043,-4.79E-14
14.98,4.04E-04,0.016,-2.485,-1.806,0.982,-0.0593,-0.043,0.023
15,4.48E-04,0.018,-2.521,-1.767,1.963,-0.0602,-0.042,0.047
15.02,4.04E-04,0.016,-2.556,-1.728,1.963,-0.061,-0.041,0.047
15.04,4.04E-04,0.016,-2.59,-1.689,1.963,-0.0618,-0.04,0.047
15.06,4.04E-04,0.016,-2.623,-1.649,1.963,-0.0626,-0.039,0.047
15.08,4.48E-04,0.018,-2.656,-1.61,0.982,-0.0634,-0.038,0.023
15.1,4.04E-04,0.016,-2.688,-1.61,0.982,-0.0642,-0.038,0.023
15.12,4.91E-04,0.02,-2.721,-1.571,2.945,-0.065,-0.037,0.07
15.14,4.04E-04,0.016,-2.75,-1.492,1.963,-0.0657,-0.036,0.047
15.16,4.04E-04,0.016,-2.78,-1.492,0.982,-0.0664,-0.036,0.023
15.18,4.48E-04,0.018,-2.81,-1.453,1.963,-0.0671,-0.035,0.047
15.2,4.04E-04,0.016,-2.838,-1.414,1.963,-0.0678,-0.034,0.047
15.22,4.04E-04,0.016,-2.867,-1.374,1.963,-0.0684,-0.033,0.047
15.24,4.48E-04,0.018,-2.893,-1.335,1.963,-0.0691,-0.032,0.047
15.26,4.04E-04,0.016,-2.92,-1.296,2.945,-0.0697,-0.031,0.07
15.28,3.60E-04,0.014,-2.945,-1.217,2.945,-0.0703,-0.029,0.07
15.3,4.04E-04,0.016,-2.969,-1.178,0.982,-0.0709,-0.028,0.023
15.32,4.48E-04,0.018,-2.992,-1.178,0.982,-0.0714,-0.028,0.023
15.34,4.04E-04,0.016,-3.016,-1.139,2.945,-0.072,-0.027,0.07
15.36,4.04E-04,0.016,-3.038,-1.06,3.927,-0.0725,-0.025,0.094
15.38,4.04E-04,0.016,-3.058,-0.982,2.945,-0.073,-0.023,0.07
15.4,4.04E-04,0.016,-3.077,-0.942,1.963,-0.0735,-0.023,0.047
15.42,3.17E-04,0.013,-3.096,-0.903,1.963,-0.0739,-0.022,0.047
15.44,3.60E-04,0.014,-3.113,-0.864,1.963,-0.0743,-0.021,0.047
15.46,3.60E-04,0.014,-3.131,-0.825,2.945,-0.0747,-0.02,0.07
15.48,3.60E-04,0.014,-3.146,-0.746,2.945,-0.0751,-0.018,0.07
15.5,3.17E-04,0.013,-3.16,-0.707,1.963,-0.0755,-0.017,0.047
15.52,3.60E-04,0.014,-3.175,-0.668,2.945,-0.0758,-0.016,0.07
15.54,4.48E-04,0.018,-3.187,-0.589,3.927,-0.0761,-0.014,0.094
15.56,4.91E-04,0.02,-3.198,-0.511,2.945,-0.0764,-0.012,0.07
15.58,4.04E-04,0.016,-3.208,-0.471,1.963,-0.0766,-0.011,0.047
15.6,4.48E-04,0.018,-3.217,-0.432,1.963,-0.0768,-0.01,0.047
15.62,4.04E-04,0.016,-3.225,-0.393,1.963,-0.077,-0.009,0.047
15.64,3.60E-04,0.014,-3.233,-0.353,2.945,-0.0772,-0.008,0.07
15.66,4.04E-04,0.016,-3.239,-0.275,3.927,-0.0773,-0.007,0.094
15.68,4.04E-04,0.016,-3.244,-0.196,2.945,-0.0774,-0.005,0.07
15.7,4.48E-04,0.018,-3.247,-0.157,2.945,-0.0775,-0.004,0.07
15.72,4.04E-04,0.016,-3.25,-0.079,2.945,-0.0776,-0.002,0.07
15.74,4.04E-04,0.016,-3.25,-0.039,1.963,-0.0776,-9.38E-04,0.047
15.76,3.60E-04,0.014,-3.252,0,2.945,-0.0776,0,0.07
15.78,4.48E-04,0.018,-3.25,0.079,2.945,-0.0776,0.002,0.07
15.8,4.91E-04,0.02,-3.248,0.118,2.945,-0.0776,0.003,0.07
15.82,4.91E-04,0.02,-3.245,0.196,2.945,-0.0775,0.005,0.07
15.84,4.48E-04,0.018,-3.241,0.236,1.963,-0.0774,0.006,0.047
15.86,4.04E-04,0.016,-3.236,0.275,2.945,-0.0773,0.007,0.07
15.88,3.17E-04,0.013,-3.23,0.353,2.945,-0.0771,0.008,0.07
15.9,4.91E-04,0.02,-3.222,0.393,2.945,-0.0769,0.009,0.07
15.92,4.04E-04,0.016,-3.214,0.471,2.945,-0.0767,0.011,0.07
15.94,4.04E-04,0.016,-3.203,0.511,1.963,-0.0765,0.012,0.047
15.96,4.48E-04,0.018,-3.193,0.55,2.945,-0.0762,0.013,0.07
15.98,3.60E-04,0.014,-3.181,0.628,2.945,-0.0759,0.015,0.07
16,4.48E-04,0.018,-3.168,0.668,1.963,-0.0756,0.016,0.047
16.02,4.48E-04,0.018,-3.154,0.707,1.963,-0.0753,0.017,0.047
16.04,4.48E-04,0.018,-3.14,0.746,2.945,-0.075,0.018,0.07
16.06,4.91E-04,0.02,-3.124,0.825,3.927,-0.0746,0.02,0.094
16.08,4.48E-04,0.018,-3.107,0.903,2.945,-0.0742,0.022,0.07
16.1,4.04E-04,0.016,-3.088,0.942,0.982,-0.0737,0.023,0.023
16.12,4.04E-04,0.016,-3.069,0.942,0.982,-0.0733,0.023,0.023
16.14,4.04E-04,0.016,-3.05,0.982,2.945,-0.0728,0.023,0.07
16.16,4.04E-04,0.016,-3.03,1.06,3.927,-0.0723,0.025,0.094
16.18,4.04E-04,0.016,-3.008,1.139,2.945,-0.0718,0.027,0.07
16.2,3.60E-04,0.014,-2.985,1.178,0.982,-0.0713,0.028,0.023
16.22,4.48E-04,0.018,-2.961,1.178,0.982,-0.0707,0.028,0.023
16.24,4.48E-04,0.018,-2.937,1.217,1.963,-0.0701,0.029,0.047
16.26,4.48E-04,0.018,-2.912,1.257,2.945,-0.0695,0.03,0.07
16.28,3.60E-04,0.014,-2.887,1.335,2.945,-0.0689,0.032,0.07
16.3,4.04E-04,0.016,-2.859,1.374,0.982,-0.0683,0.033,0.023
16.32,4.91E-04,0.02,-2.832,1.374,1.963,-0.0676,0.033,0.047
16.34,4.04E-04,0.016,-2.804,1.453,1.963,-0.0669,0.035,0.047
16.36,4.04E-04,0.016,-2.774,1.453,0.982,-0.0662,0.035,0.023
16.38,4.04E-04,0.016,-2.746,1.492,1.963,-0.0656,0.036,0.047
16.4,4.48E-04,0.018,-2.714,1.532,1.963,-0.0648,0.037,0.047
16.42,3.60E-04,0.014,-2.684,1.571,1.963,-0.0641,0.037,0.047
16.44,4.04E-04,0.016,-2.652,1.61,0.982,-0.0633,0.038,0.023
16.46,4.04E-04,0.016,-2.62,1.61,0.982,-0.0626,0.038,0.023
16.48,4.04E-04,0.016,-2.587,1.649,1.963,-0.0618,0.039,0.047
16.5,4.48E-04,0.018,-2.554,1.689,1.963,-0.061,0.04,0.047
16.52,4.04E-04,0.016,-2.52,1.728,0.982,-0.0602,0.041,0.023
16.54,4.91E-04,0.02,-2.485,1.728,-3.84E-12,-0.0593,0.041,-9.16E-14
16.56,4.48E-04,0.018,-2.45,1.728,0.982,-0.0585,0.041,0.023
16.58,4.04E-04,0.016,-2.416,1.767,1.963,-0.0577,0.042,0.047
16.6,4.48E-04,0.018,-2.38,1.806,0.982,-0.0568,0.043,0.023
16.62,3.60E-04,0.014,-2.344,1.806,0,-0.056,0.043,0
16.64,3.60E-04,0.014,-2.308,1.806,0.982,-0.0551,0.043,0.023
16.66,4.04E-04,0.016,-2.271,1.846,0.982,-0.0542,0.044,0.023
16.68,4.48E-04,0.018,-2.234,1.846,0,-0.0533,0.044,0
16.7,4.04E-04,0.016,-2.198,1.846,0.982,-0.0525,0.044,0.023
16.72,4.91E-04,0.02,-2.16,1.885,0.982,-0.0516,0.045,0.023
16.74,4.04E-04,0.016,-2.122,1.885,-4.19E-12,-0.0507,0.045,-9.99E-14
16.76,3.60E-04,0.014,-2.084,1.885,4.19E-12,-0.0498,0.045,9.99E-14
16.78,4.48E-04,0.018,-2.047,1.885,4.19E-12,-0.0489,0.045,9.99E-14
16.8,4.91E-04,0.02,-2.009,1.885,0,-0.048,0.045,0
16.82,4.48E-04,0.018,-1.971,1.885,0,-0.0471,0.045,0
16.84,4.04E-04,0.016,-1.934,1.885,0,-0.0462,0.045,0
16.86,4.48E-04,0.018,-1.896,1.885,0,-0.0453,0.045,0
16.88,3.60E-04,0.014,-1.858,1.885,-4.19E-12,-0.0444,0.045,-9.99E-14
16.9,4.04E-04,0.016,-1.821,1.885,-4.19E-12,-0.0435,0.045,-9.99E-14
16.92,4.04E-04,0.016,-1.783,1.885,4.19E-12,-0.0426,0.045,9.99E-14
16.94,4.04E-04,0.016,-1.745,1.885,-0.982,-0.0417,0.045,-0.023
16.96,3.17E-04,0.013,-1.707,1.846,-0.982,-0.0408,0.044,-0.023
16.98,4.48E-04,0.018,-1.671,1.846,0,-0.0399,0.044,0
17,4.04E-04,0.016,-1.634,1.846,0,-0.039,0.044,0
17.02,4.48E-04,0.018,-1.598,1.846,0,-0.0381,0.044,0
17.04,4.04E-04,0.016,-1.56,1.846,-0.982,-0.0372,0.044,-0.023
17.06,4.04E-04,0.016,-1.524,1.806,-1.963,-0.0364,0.043,-0.047
17.08,4.04E-04,0.016,-1.488,1.767,-0.982,-0.0355,0.042,-0.023
17.1,4.91E-04,0.02,-1.453,1.767,3.93E-12,-0.0347,0.042,9.37E-14
17.12,4.48E-04,0.018,-1.417,1.767,-0.982,-0.0338,0.042,-0.023
17.14,4.04E-04,0.016,-1.382,1.728,-1.963,-0.033,0.041,-0.047
17.16,4.48E-04,0.018,-1.348,1.689,-0.982,-0.0322,0.04,-0.023
17.18,4.04E-04,0.016,-1.315,1.689,0,-0.0314,0.04,-2.26E-15
17.2,4.04E-04,0.016,-1.28,1.689,-1.963,-0.0306,0.04,-0.047
17.22,4.04E-04,0.016,-1.247,1.61,-2.945,-0.0298,0.038,-0.07
17.24,3.60E-04,0.014,-1.216,1.571,-0.982,-0.029,0.037,-0.023
17.26,4.04E-04,0.016,-1.184,1.571,3.49E-12,-0.0283,0.038,8.33E-14
17.28,4.48E-04,0.018,-1.153,1.571,-0.982,-0.0275,0.038,-0.023
17.3,4.04E-04,0.016,-1.122,1.532,-1.963,-0.0268,0.037,-0.047
17.32,4.04E-04,0.016,-1.092,1.492,-1.963,-0.0261,0.036,-0.047
17.34,4.48E-04,0.018,-1.062,1.453,-1.963,-0.0254,0.035,-0.047
17.36,3.17E-04,0.013,-1.034,1.414,-1.963,-0.0247,0.034,-0.047
17.38,4.91E-04,0.02,-1.005,1.374,-1.963,-0.024,0.033,-0.047
17.4,4.91E-04,0.02,-0.979,1.335,-0.982,-0.0234,0.032,-0.023
17.42,4.04E-04,0.016,-0.952,1.335,-0.982,-0.0227,0.032,-0.023
17.44,4.48E-04,0.018,-0.925,1.296,-2.945,-0.0221,0.031,-0.07
17.46,3.60E-04,0.014,-0.9,1.217,-2.945,-0.0215,0.029,-0.07
17.48,3.17E-04,0.013,-0.877,1.178,-1.963,-0.0209,0.028,-0.047
17.5,4.48E-04,0.018,-0.853,1.139,-1.963,-0.0204,0.027,-0.047
17.52,4.48E-04,0.018,-0.831,1.1,-1.963,-0.0198,0.026,-0.047
17.54,4.04E-04,0.016,-0.809,1.06,-1.963,-0.0193,0.025,-0.047
17.56,4.48E-04,0.018,-0.789,1.021,-1.963,-0.0188,0.024,-0.047
17.58,3.60E-04,0.014,-0.768,0.982,-1.963,-0.0183,0.023,-0.047
17.6,4.48E-04,0.018,-0.749,0.942,-1.963,-0.0179,0.022,-0.047
17.62,5.35E-04,0.021,-0.73,0.903,-2.945,-0.0174,0.022,-0.07
17.64,4.48E-04,0.018,-0.713,0.825,-2.945,-0.017,0.02,-0.07
17.66,4.04E-04,0.016,-0.697,0.785,-1.963,-0.0167,0.019,-0.047
17.68,4.04E-04,0.016,-0.682,0.746,-2.945,-0.0163,0.018,-0.07
17.7,4.91E-04,0.02,-0.668,0.668,-2.945,-0.0159,0.016,-0.07
17.72,4.48E-04,0.018,-0.655,0.628,-1.963,-0.0156,0.015,-0.047
17.74,4.48E-04,0.018,-0.642,0.589,-1.963,-0.0153,0.014,-0.047
17.76,3.60E-04,0.014,-0.631,0.55,-1.963,-0.0151,0.013,-0.047
17.78,4.04E-04,0.016,-0.62,0.511,-2.945,-0.0148,0.012,-0.07
17.8,3.60E-04,0.014,-0.611,0.432,-3.927,-0.0146,0.01,-0.094
17.82,3.60E-04,0.014,-0.603,0.353,-2.945,-0.0144,0.008,-0.07
17.84,4.04E-04,0.016,-0.597,0.314,-1.963,-0.0143,0.008,-0.047
17.86,4.48E-04,0.018,-0.591,0.275,-1.963,-0.0141,0.007,-0.047
17.88,4.04E-04,0.016,-0.586,0.236,-1.963,-0.014,0.006,-0.047
17.9,3.60E-04,0.014,-0.581,0.196,-2.945,-0.0139,0.005,-0.07
17.92,4.04E-04,0.016,-0.578,0.118,-2.945,-0.0138,0.003,-0.07
17.94,3.60E-04,0.014,-0.576,0.079,-1.963,-0.0138,0.002,-0.047
17.96,3.60E-04,0.014,-0.575,0.039,-2.945,-0.0137,9.38E-04,-0.07
17.98,4.04E-04,0.016,-0.575,-0.039,-3.927,-0.0137,-9.38E-04,-0.094
18,4.04E-04,0.016,-0.576,-0.118,-2.945,-0.0138,-0.003,-0.07
18.02,4.48E-04,0.018,-0.58,-0.157,-0.982,-0.0138,-0.004,-0.023
18.04,4.48E-04,0.018,-0.583,-0.157,-1.963,-0.0139,-0.004,-0.047
18.06,4.48E-04,0.018,-0.586,-0.236,-3.927,-0.014,-0.006,-0.094
18.08,4.04E-04,0.016,-0.592,-0.314,-2.945,-0.0141,-0.007,-0.07
18.1,3.60E-04,0.014,-0.598,-0.353,-1.963,-0.0143,-0.008,-0.047
18.12,4.48E-04,0.018,-0.606,-0.393,-1.963,-0.0145,-0.009,-0.047
18.14,4.04E-04,0.016,-0.614,-0.432,-2.945,-0.0147,-0.01,-0.07
18.16,3.60E-04,0.014,-0.624,-0.511,-2.945,-0.0149,-0.012,-0.07
18.18,5.35E-04,0.021,-0.635,-0.55,-1.963,-0.0152,-0.013,-0.047
18.2,4.48E-04,0.018,-0.646,-0.589,-2.945,-0.0154,-0.014,-0.07
18.22,3.60E-04,0.014,-0.658,-0.668,-2.945,-0.0157,-0.016,-0.07
18.24,4.04E-04,0.016,-0.672,-0.707,-1.963,-0.0161,-0.017,-0.047
18.26,4.04E-04,0.016,-0.686,-0.746,-1.963,-0.0164,-0.018,-0.047
18.28,4.48E-04,0.018,-0.702,-0.785,-2.945,-0.0168,-0.019,-0.07
18.3,4.91E-04,0.02,-0.718,-0.864,-2.945,-0.0171,-0.021,-0.07
18.32,4.04E-04,0.016,-0.737,-0.903,-0.982,-0.0176,-0.022,-0.023
18.34,4.48E-04,0.018,-0.754,-0.903,-1.963,-0.018,-0.022,-0.047
18.36,4.91E-04,0.02,-0.773,-0.982,-2.945,-0.0185,-0.023,-0.07
18.38,4.48E-04,0.018,-0.793,-1.021,-1.963,-0.0189,-0.024,-0.047
18.4,4.48E-04,0.018,-0.814,-1.06,-1.963,-0.0194,-0.025,-0.047
18.42,4.04E-04,0.016,-0.836,-1.1,-1.963,-0.02,-0.026,-0.047
18.44,3.60E-04,0.014,-0.858,-1.139,-2.945,-0.0205,-0.027,-0.07
18.46,4.91E-04,0.02,-0.881,-1.217,-2.945,-0.021,-0.029,-0.07
18.48,4.04E-04,0.016,-0.906,-1.257,-0.982,-0.0216,-0.03,-0.023
18.5,4.48E-04,0.018,-0.931,-1.257,-0.982,-0.0222,-0.03,-0.023
18.52,4.48E-04,0.018,-0.957,-1.296,-1.963,-0.0228,-0.031,-0.047
18.54,4.04E-04,0.016,-0.983,-1.335,-1.963,-0.0235,-0.032,-0.047
18.56,4.04E-04,0.016,-1.01,-1.374,-1.963,-0.0241,-0.033,-0.047
18.58,4.04E-04,0.016,-1.038,-1.414,-1.963,-0.0248,-0.034,-0.047
18.6,3.60E-04,0.014,-1.067,-1.453,-0.982,-0.0255,-0.035,-0.023
18.62,4.48E-04,0.018,-1.096,-1.453,-0.982,-0.0262,-0.035,-0.023
18.64,4.48E-04,0.018,-1.125,-1.492,-1.963,-0.0269,-0.036,-0.047
18.66,4.48E-04,0.018,-1.156,-1.532,-0.982,-0.0276,-0.037,-0.023
18.68,4.48E-04,0.018,-1.186,-1.532,-1.963,-0.0283,-0.037,-0.047
18.7,4.48E-04,0.018,-1.217,-1.61,-2.945,-0.0291,-0.038,-0.07
18.72,3.60E-04,0.014,-1.25,-1.649,3.58E-12,-0.0299,-0.039,8.54E-14
18.74,4.04E-04,0.016,-1.283,-1.61,-3.52E-12,-0.0306,-0.038,-8.74E-14
18.76,4.48E-04,0.018,-1.315,-1.649,-1.963,-0.0314,-0.039,-0.047
18.78,3.60E-04,0.014,-1.349,-1.689,-0.982,-0.0322,-0.04,-0.023
18.8,4.48E-04,0.018,-1.382,-1.689,-0.982,-0.033,-0.04,-0.023
18.82,4.04E-04,0.016,-1.417,-1.728,-0.982,-0.0338,-0.041,-0.023
18.84,4.48E-04,0.018,-1.451,-1.728,0,-0.0347,-0.041,0
18.86,3.60E-04,0.014,-1.486,-1.728,-0.982,-0.0355,-0.041,-0.023
18.88,4.04E-04,0.016,-1.521,-1.767,-1.963,-0.0363,-0.042,-0.047
18.9,3.17E-04,0.013,-1.557,-1.806,-0.982,-0.0372,-0.043,-0.023
18.92,4.04E-04,0.016,-1.593,-1.806,-4.01E-12,-0.038,-0.043,-9.58E-14
18.94,4.04E-04,0.016,-1.629,-1.806,0,-0.0389,-0.043,0
18.96,5.35E-04,0.021,-1.665,-1.806,0,-0.0398,-0.043,0
18.98,4.48E-04,0.018,-1.701,-1.806,0,-0.0406,-0.043,0
19,4.48E-04,0.018,-1.737,-1.806,0,-0.0415,-0.043,0
19.02,4.04E-04,0.016,-1.773,-1.806,0,-0.0423,-0.043,0
19.04,4.04E-04,0.016,-1.81,-1.806,-0.982,-0.0432,-0.043,-0.023
19.06,4.04E-04,0.016,-1.846,-1.846,-0.982,-0.0441,-0.044,-0.023
19.08,4.48E-04,0.018,-1.883,-1.846,0.982,-0.045,-0.044,0.023
19.1,4.91E-04,0.02,-1.92,-1.806,0.982,-0.0458,-0.043,0.023
19.12,4.04E-04,0.016,-1.956,-1.806,-3.87E-12,-0.0467,-0.043,-9.58E-14
19.14,4.48E-04,0.018,-1.992,-1.806,1.39E-13,-0.0476,-0.043,0
19.16,4.48E-04,0.018,-2.028,-1.806,-1.39E-13,-0.0484,-0.043,0
19.18,4.04E-04,0.016,-2.064,-1.806,-1.39E-13,-0.0493,-0.043,0
19.2,4.04E-04,0.016,-2.1,-1.806,0.982,-0.0501,-0.043,0.023
19.22,3.17E-04,0.013,-2.136,-1.767,0.982,-0.051,-0.042,0.023
19.24,4.04E-04,0.016,-2.171,-1.767,3.93E-12,-0.0518,-0.042,9.37E-14
19.26,4.04E-04,0.016,-2.207,-1.767,0.982,-0.0527,-0.042,0.023
19.28,3.60E-04,0.014,-2.242,-1.728,0.982,-0.0535,-0.041,0.023
19.3,4.48E-04,0.018,-2.276,-1.728,0,-0.0543,-0.041,0
19.32,4.04E-04,0.016,-2.311,-1.728,0.982,-0.0552,-0.041,0.023
19.34,4.04E-04,0.016,-2.345,-1.689,1.963,-0.056,-0.04,0.047
19.36,4.04E-04,0.016,-2.378,-1.649,0.982,-0.0568,-0.039,0.023
19.38,4.04E-04,0.016,-2.411,-1.649,0.982,-0.0576,-0.039,0.023
19.4,4.48E-04,0.018,-2.444,-1.61,1.963,-0.0584,-0.038,0.047
19.42,4.04E-04,0.016,-2.476,-1.571,0.982,-0.0591,-0.038,0.023
19.44,4.48E-04,0.018,-2.507,-1.571,0,-0.0599,-0.038,0
19.46,3.60E-04,0.014,-2.538,-1.571,0.982,-0.0606,-0.038,0.023
19.48,4.04E-04,0.016,-2.57,-1.532,2.945,-0.0614,-0.037,0.07
19.5,4.48E-04,0.018,-2.6,-1.453,1.963,-0.0621,-0.035,0.047
19.52,4.04E-04,0.016,-2.628,-1.453,0,-0.0627,-0.035,0
19.54,3.60E-04,0.014,-2.658,-1.453,1.963,-0.0635,-0.035,0.047
19.56,3.17E-04,0.013,-2.686,-1.374,2.945,-0.0641,-0.033,0.07
19.58,4.48E-04,0.018,-2.713,-1.335,1.963,-0.0648,-0.032,0.047
19.6,4.91E-04,0.02,-2.739,-1.296,1.963,-0.0654,-0.031,0.047
19.62,4.48E-04,0.018,-2.765,-1.257,0.982,-0.066,-0.03,0.023
19.64,4.48E-04,0.018,-2.79,-1.257,0.982,-0.0666,-0.03,0.023
19.66,4.04E-04,0.016,-2.815,-1.217,1.963,-0.0672,-0.029,0.047
19.68,3.60E-04,0.014,-2.838,-1.178,2.945,-0.0678,-0.028,0.07
19.7,4.48E-04,0.018,-2.862,-1.1,2.945,-0.0683,-0.026,0.07
19.72,4.48E-04,0.018,-2.882,-1.06,0.982,-0.0688,-0.025,0.023
19.74,4.04E-04,0.016,-2.904,-1.06,1.963,-0.0693,-0.025,0.047
19.76,4.48E-04,0.018,-2.925,-0.982,2.945,-0.0698,-0.023,0.07
19.78,4.91E-04,0.02,-2.944,-0.942,1.963,-0.0703,-0.023,0.047
19.8,4.04E-04,0.016,-2.963,-0.903,1.963,-0.0707,-0.022,0.047
19.82,4.04E-04,0.016,-2.98,-0.864,1.963,-0.0711,-0.021,0.047
19.84,4.04E-04,0.016,-2.997,-0.825,2.945,-0.0716,-0.02,0.07
19.86,3.60E-04,0.014,-3.013,-0.746,2.945,-0.0719,-0.018,0.07
19.88,4.48E-04,0.018,-3.027,-0.707,1.963,-0.0723,-0.017,0.047
19.9,4.48E-04,0.018,-3.041,-0.668,1.963,-0.0726,-0.016,0.047
19.92,4.48E-04,0.018,-3.054,-0.628,1.963,-0.0729,-0.015,0.047
19.94,3.60E-04,0.014,-3.066,-0.589,2.945,-0.0732,-0.014,0.07
19.96,4.04E-04,0.016,-3.077,-0.511,2.945,-0.0735,-0.012,0.07
19.98,4.04E-04,0.016,-3.087,-0.471,1.963,-0.0737,-0.011,0.047
20,4.48E-04,0.018,-3.096,-0.432,2.945,-0.0739,-0.01,0.07
20.02,4.48E-04,0.018,-3.104,-0.353,2.945,-0.0741,-0.008,0.07
20.04,3.60E-04,0.014,-3.11,-0.314,1.963,-0.0743,-0.008,0.047
20.06,4.91E-04,0.02,-3.116,-0.275,2.945,-0.0744,-0.007,0.07
20.08,4.48E-04,0.018,-3.121,-0.196,2.945,-0.0745,-0.005,0.07
20.1,4.48E-04,0.018,-3.124,-0.157,1.963,-0.0746,-0.004,0.047
20.12,4.04E-04,0.016,-3.127,-0.118,1.963,-0.0747,-0.003,0.047
20.14,4.04E-04,0.016,-3.129,-0.079,1.963,-0.0747,-0.002,0.047
20.16,4.48E-04,0.018,-3.131,-0.039,2.945,-0.0747,-9.38E-04,0.07
20.18,4.48E-04,0.018,-3.131,0.039,3.927,-0.0747,9.38E-04,0.094
20.2,4.48E-04,0.018,-3.129,0.118,2.945,-0.0747,0.003,0.07
20.22,4.04E-04,0.016,-3.126,0.157,0.982,-0.0746,0.004,0.023
20.24,4.04E-04,0.016,-3.123,0.157,1.963,-0.0746,0.004,0.047
20.26,4.04E-04,0.016,-3.12,0.236,3.927,-0.0745,0.006,0.094
20.28,4.48E-04,0.018,-3.113,0.314,2.945,-0.0743,0.008,0.07
20.3,4.04E-04,0.016,-3.107,0.353,1.963,-0.0742,0.008,0.047
20.32,4.04E-04,0.016,-3.099,0.393,1.963,-0.074,0.009,0.047
20.34,4.04E-04,0.016,-3.091,0.432,2.945,-0.0738,0.01,0.07
20.36,4.04E-04,0.016,-3.082,0.511,2.945,-0.0736,0.012,0.07
20.38,3.60E-04,0.014,-3.071,0.55,1.963,-0.0733,0.013,0.047
20.4,4.48E-04,0.018,-3.06,0.589,1.963,-0.0731,0.014,0.047
20.42,4.04E-04,0.016,-3.047,0.628,1.963,-0.0728,0.015,0.047
20.44,4.48E-04,0.018,-3.035,0.668,2.945,-0.0725,0.016,0.07
20.46,4.48E-04,0.018,-3.021,0.746,2.945,-0.0721,0.018,0.07
20.48,4.48E-04,0.018,-3.005,0.785,1.963,-0.0717,0.019,0.047
20.5,3.60E-04,0.014,-2.989,0.825,1.963,-0.0714,0.02,0.047
20.52,4.48E-04,0.018,-2.972,0.864,1.963,-0.071,0.021,0.047
20.54,3.60E-04,0.014,-2.955,0.903,1.963,-0.0705,0.022,0.047
20.56,4.04E-04,0.016,-2.936,0.942,1.963,-0.0701,0.022,0.047
20.58,4.91E-04,0.02,-2.917,0.982,2.945,-0.0696,0.023,0.07
20.6,4.04E-04,0.016,-2.897,1.06,2.945,-0.0692,0.025,0.07
20.62,3.60E-04,0.014,-2.875,1.1,0.982,-0.0686,0.026,0.023
20.64,4.48E-04,0.018,-2.853,1.1,0.982,-0.0681,0.026,0.023
20.66,4.04E-04,0.016,-2.831,1.139,2.945,-0.0676,0.027,0.07
20.68,4.91E-04,0.02,-2.807,1.217,2.945,-0.067,0.029,0.07
20.7,4.04E-04,0.016,-2.782,1.257,0.982,-0.0664,0.03,0.023
20.72,4.04E-04,0.016,-2.757,1.257,0.982,-0.0658,0.03,0.023
20.74,4.04E-04,0.016,-2.732,1.296,1.963,-0.0652,0.031,0.047
20.76,4.04E-04,0.016,-2.705,1.335,0.982,-0.0646,0.032,0.023
20.78,4.91E-04,0.02,-2.678,1.335,0.982,-0.0639,0.032,0.023
20.8,3.60E-04,0.014,-2.652,1.374,2.945,-0.0633,0.033,0.07
20.82,4.04E-04,0.016,-2.623,1.453,1.963,-0.0626,0.035,0.047
20.84,4.04E-04,0.016,-2.593,1.453,0,-0.0619,0.035,4.34E-15
20.86,4.04E-04,0.016,-2.565,1.453,1.963,-0.0612,0.035,0.047
20.88,4.48E-04,0.018,-2.535,1.532,1.963,-0.0605,0.037,0.047
20.9,3.60E-04,0.014,-2.504,1.532,3.40E-12,-0.0598,0.037,8.12E-14
20.92,3.60E-04,0.014,-2.474,1.532,0.982,-0.0591,0.037,0.023
20.94,4.48E-04,0.018,-2.443,1.571,1.963,-0.0583,0.038,0.047
20.96,4.48E-04,0.018,-2.411,1.61,1.963,-0.0576,0.038,0.047
20.98,4.04E-04,0.016,-2.378,1.649,0,-0.0568,0.039,0
21,4.91E-04,0.02,-2.345,1.61,2.78E-13,-0.056,0.038,4.34E-15
21.02,4.48E-04,0.018,-2.314,1.649,1.963,-0.0552,0.039,0.047
21.04,4.91E-04,0.02,-2.279,1.689,-3.94E-12,-0.0544,0.04,-8.74E-14
21.06,4.04E-04,0.016,-2.246,1.649,-3.75E-12,-0.0536,0.039,-9.39E-14
21.08,4.48E-04,0.018,-2.213,1.689,1.963,-0.0528,0.04,0.047
21.1,4.04E-04,0.016,-2.179,1.728,0.982,-0.052,0.041,0.023
