Time (s),Force (N),Position (m)
12.26,-2.926,0.2845
12.27,-2.922,0.2845
12.28,-2.919,0.2843
12.29,-2.908,0.2843
12.3,-2.882,0.2841
12.31,-2.859,0.2842
12.32,-2.851,0.284
12.33,-2.847,0.284
12.34,-2.845,0.2838
12.35,-2.84,0.2838
12.36,-2.823,0.2836
12.37,-2.805,0.2835
12.38,-2.789,0.2835
12.39,-2.772,0.2833
12.4,-2.765,0.2831
12.41,-2.758,0.283
12.42,-2.742,0.2828
12.43,-2.725,0.2828
12.44,-2.704,0.2826
12.45,-2.686,0.2824
12.46,-2.665,0.2823
12.47,-2.648,0.2821
12.48,-2.629,0.2819
12.49,-2.632,0.2818
12.5,-2.623,0.2816
12.51,-2.602,0.2816
12.52,-2.58,0.2814
12.53,-2.561,0.2812
12.54,-2.541,0.2811
12.55,-2.527,0.2809
12.56,-2.51,0.2807
12.57,-2.485,0.2807
12.58,-2.468,0.2805
12.59,-2.461,0.2804
12.6,-2.457,0.2802
12.61,-2.449,0.2802
12.62,-2.44,0.28
12.63,-2.424,0.28
12.64,-2.403,0.2798
12.65,-2.382,0.2799
12.66,-2.374,0.2797
12.67,-2.367,0.2797
12.68,-2.365,0.2795
12.69,-2.361,0.2795
12.7,-2.349,0.2795
12.71,-2.339,0.2793
12.72,-2.33,0.2793
12.73,-2.325,0.2793
12.74,-2.316,0.2792
12.75,-2.309,0.2792
12.76,-2.302,0.2792
12.77,-2.283,0.2792
12.78,-2.274,0.2792
12.79,-2.262,0.2792
12.8,-2.26,0.279
12.81,-2.262,0.279
12.82,-2.265,0.279
12.83,-2.256,0.279
12.84,-2.237,0.2788
12.85,-2.218,0.2788
12.86,-2.202,0.2788
12.87,-2.202,0.2788
12.88,-2.208,0.2786
12.89,-2.201,0.2787
12.9,-2.192,0.2785
12.91,-2.173,0.2785
12.92,-2.164,0.2783
12.93,-2.155,0.2781
12.94,-2.145,0.2781
12.95,-2.136,0.278
12.96,-2.129,0.2778
12.97,-2.12,0.2778
12.98,-2.113,0.2776
12.99,-2.106,0.2774
13,-2.097,0.2774
13.01,-2.082,0.2773
13.02,-2.062,0.2773
13.03,-2.045,0.2771
13.04,-2.035,0.2769
13.05,-2.028,0.2769
13.06,-2.021,0.2767
13.07,-2.017,0.2768
13.08,-2.019,0.2766
13.09,-2.01,0.2766
13.1,-1.991,0.2764
13.11,-1.965,0.2764
13.12,-1.945,0.2764
13.13,-1.94,0.2762
13.14,-1.94,0.2762
13.15,-1.938,0.2762
13.16,-1.924,0.2761
13.17,-1.905,0.2761
13.18,-1.891,0.2761
13.19,-1.884,0.2759
13.2,-1.882,0.2759
13.21,-1.876,0.2757
13.22,-1.858,0.2757
13.23,-1.839,0.2757
13.24,-1.823,0.2755
13.25,-1.809,0.2756
13.26,-1.79,0.2754
13.27,-1.783,0.2752
13.28,-1.771,0.2752
13.29,-1.757,0.275
13.3,-1.741,0.2749
13.31,-1.722,0.2749
13.32,-1.709,0.2747
13.33,-1.704,0.2745
13.34,-1.687,0.2744
13.35,-1.671,0.2742
13.36,-1.655,0.274
13.37,-1.64,0.2738
13.38,-1.627,0.2737
13.39,-1.606,0.2737
13.4,-1.587,0.2735
13.41,-1.577,0.2733
13.42,-1.571,0.2731
13.43,-1.556,0.273
13.44,-1.529,0.2728
13.45,-1.496,0.2728
13.46,-1.467,0.2726
13.47,-1.454,0.2724
13.48,-1.467,0.2725
13.49,-1.467,0.2723
13.5,-1.451,0.2721
13.51,-1.421,0.2721
13.52,-1.388,0.2719
13.53,-1.369,0.2719
13.54,-1.37,0.2718
13.55,-1.374,0.2718
13.56,-1.365,0.2716
13.57,-1.353,0.2716
13.58,-1.332,0.2714
13.59,-1.318,0.2714
13.6,-1.306,0.2712
13.61,-1.295,0.2712
13.62,-1.276,0.2713
13.63,-1.266,0.2711
13.64,-1.264,0.2711
13.65,-1.26,0.2709
13.66,-1.25,0.2709
13.67,-1.238,0.2707
13.68,-1.224,0.2707
13.69,-1.217,0.2706
13.7,-1.208,0.2706
13.71,-1.203,0.2704
13.72,-1.197,0.2704
13.73,-1.18,0.2702
13.74,-1.159,0.2702
13.75,-1.147,0.27
13.76,-1.14,0.2701
13.77,-1.131,0.2699
13.78,-1.117,0.2697
13.79,-1.098,0.2697
13.8,-1.087,0.2695
13.81,-1.082,0.2695
13.82,-1.077,0.2694
13.83,-1.068,0.2692
13.84,-1.061,0.2692
13.85,-1.049,0.269
13.86,-1.028,0.269
13.87,-1.002,0.2688
13.88,-0.979,0.2687
13.89,-0.972,0.2685
13.9,-0.965,0.2685
13.91,-0.956,0.2683
13.92,-0.942,0.2682
13.93,-0.928,0.268
13.94,-0.904,0.268
13.95,-0.883,0.2678
13.96,-0.871,0.2676
13.97,-0.867,0.2675
13.98,-0.853,0.2673
13.99,-0.832,0.2671
14,-0.82,0.2671
14.01,-0.817,0.267
14.02,-0.82,0.2668
14.03,-0.813,0.2666
14.04,-0.794,0.2666
14.05,-0.776,0.2664
14.06,-0.757,0.2663
14.07,-0.747,0.2663
14.08,-0.743,0.2663
14.09,-0.748,0.2661
14.1,-0.747,0.2661
14.11,-0.736,0.2661
14.12,-0.72,0.2661
14.13,-0.71,0.2661
14.14,-0.706,0.2661
14.15,-0.71,0.2659
14.16,-0.705,0.2659
14.17,-0.696,0.2659
14.18,-0.684,0.2659
14.19,-0.673,0.2659
14.2,-0.661,0.2659
14.21,-0.649,0.2659
14.22,-0.642,0.2657
14.23,-0.638,0.2657
14.24,-0.631,0.2658
14.25,-0.619,0.2656
14.26,-0.603,0.2656
14.27,-0.584,0.2654
14.28,-0.568,0.2652
14.29,-0.556,0.2652
14.3,-0.556,0.2651
14.31,-0.539,0.2649
14.32,-0.525,0.2647
14.33,-0.507,0.2645
14.34,-0.486,0.2644
14.35,-0.467,0.2642
14.36,-0.451,0.264
14.37,-0.436,0.2639
14.38,-0.432,0.2637
14.39,-0.425,0.2635
14.4,-0.408,0.2633
14.41,-0.387,0.2632
14.42,-0.36,0.263
14.43,-0.332,0.2626
14.44,-0.311,0.2627
14.45,-0.294,0.2625
14.46,-0.28,0.2623
14.47,-0.275,0.2621
14.48,-0.273,0.262
14.49,-0.271,0.2618
14.5,-0.263,0.2618
14.51,-0.259,0.2616
14.52,-0.25,0.2616
14.53,-0.24,0.2616
14.54,-0.235,0.2616
14.55,-0.229,0.2614
14.56,-0.226,0.2614
14.57,-0.224,0.2614
14.58,-0.219,0.2616
14.59,-0.219,0.2614
14.6,-0.217,0.2614
14.61,-0.215,0.2614
14.62,-0.214,0.2614
14.63,-0.21,0.2614
14.64,-0.212,0.2614
14.65,-0.208,0.2614
14.66,-0.21,0.2614
14.67,-0.207,0.2614
14.68,-0.208,0.2614
14.69,-0.207,0.2614
14.7,-0.208,0.2614
14.71,-0.205,0.2614
14.72,-0.203,0.2614
14.73,-0.205,0.2614
14.74,-0.203,0.2614
14.75,-0.201,0.2614
14.76,-0.203,0.2614
14.77,-0.201,0.2614
14.78,-0.2,0.2614
14.79,-0.201,0.2614
14.8,-0.201,0.2614
14.81,-0.201,0.2614
14.82,-0.201,0.2614
14.83,-0.201,0.2614
14.84,-0.201,0.2614
14.85,-0.201,0.2614
14.86,-0.2,0.2614
14.87,-0.201,0.2614
14.88,-0.2,0.2614
14.89,-0.2,0.2614
14.9,-0.2,0.2614
14.91,-0.2,0.2614
14.92,-0.2,0.2614
14.93,-0.198,0.2614
14.94,-0.2,0.2614
14.95,-0.196,0.2614
14.96,-0.2,0.2614
14.97,-0.196,0.2614
14.98,-0.198,0.2614
14.99,-0.2,0.2614
15,-0.198,0.2614
15.01,-0.198,0.2614
15.02,-0.2,0.2614
15.03,-0.198,0.2614
15.04,-0.193,0.2614
15.05,-0.196,0.2614
15.06,-0.196,0.2614
15.07,-0.198,0.2614
15.08,-0.194,0.2614
15.09,-0.196,0.2614
15.1,-0.2,0.2614
15.11,-0.194,0.2614
15.12,-0.196,0.2614
15.13,-0.196,0.2614
15.14,-0.196,0.2614
15.15,-0.198,0.2614
15.16,-0.194,0.2614
15.17,-0.194,0.2614
15.18,-0.196,0.2614
15.19,-0.196,0.2614
15.2,-0.196,0.2614
15.21,-0.194,0.2614
15.22,-0.196,0.2614
15.23,-0.194,0.2614
15.24,-0.198,0.2614
15.25,-0.196,0.2614
15.26,-0.194,0.2614
15.27,-0.194,0.2614
15.28,-0.196,0.2614
15.29,-0.194,0.2614
15.3,-0.196,0.2614
15.31,-0.194,0.2614
15.32,-0.193,0.2614
15.33,-0.194,0.2614
15.34,-0.194,0.2614
15.35,-0.198,0.2614
15.36,-0.194,0.2614
15.37,-0.193,0.2614
15.38,-0.196,0.2614
15.39,-0.194,0.2614
15.4,-0.193,0.2614
15.41,-0.193,0.2614
15.42,-0.194,0.2614
15.43,-0.194,0.2614
15.44,-0.193,0.2614
15.45,-0.194,0.2614
15.46,-0.193,0.2614
15.47,-0.198,0.2614
15.48,-0.191,0.2614
15.49,-0.194,0.2614
15.5,-0.193,0.2614
15.51,-0.194,0.2614
15.52,-0.193,0.2614
15.53,-0.194,0.2614
15.54,-0.193,0.2614
15.55,-0.196,0.2614
15.56,-0.191,0.2614
15.57,-0.193,0.2614
15.58,-0.196,0.2614
15.59,-0.194,0.2614
15.6,-0.196,0.2614
15.61,-0.196,0.2614
15.62,-0.194,0.2614
15.63,-0.194,0.2614
15.64,-0.194,0.2614
15.65,-0.194,0.2614
15.66,-0.194,0.2614
15.67,-0.193,0.2614
15.68,-0.194,0.2614
15.69,-0.196,0.2614
15.7,-0.196,0.2614
15.71,-0.196,0.2614
15.72,-0.194,0.2614
15.73,-0.194,0.2614
15.74,-0.194,0.2614
15.75,-0.194,0.2614
15.76,-0.193,0.2614
15.77,-0.194,0.2614
15.78,-0.196,0.2614
15.79,-0.191,0.2614
15.8,-0.194,0.2614
15.81,-0.193,0.2614
15.82,-0.194,0.2614
15.83,-0.196,0.2614
15.84,-0.194,0.2614
15.85,-0.194,0.2614
15.86,-0.194,0.2614
15.87,-0.193,0.2614
15.88,-0.191,0.2614
15.89,-0.194,0.2614
15.9,-0.193,0.2614
15.91,-0.196,0.2614
15.92,-0.193,0.2614
15.93,-0.193,0.2614
15.94,-0.189,0.2614
15.95,-0.191,0.2614
15.96,-0.191,0.2614
15.97,-0.193,0.2614
15.98,-0.193,0.2614
15.99,-0.193,0.2614
16,-0.194,0.2614
16.01,-0.193,0.2614
16.02,-0.193,0.2614
16.03,-0.193,0.2614
16.04,-0.193,0.2614
16.05,-0.194,0.2614
16.06,-0.194,0.2614
16.07,-0.191,0.2614
16.08,-0.193,0.2614
16.09,-0.193,0.2614
16.1,-0.194,0.2614
16.11,-0.191,0.2614
16.12,-0.193,0.2614
16.13,-0.193,0.2614
16.14,-0.193,0.2614
16.15,-0.191,0.2614
16.16,-0.193,0.2614
16.17,-0.193,0.2614
16.18,-0.193,0.2614
16.19,-0.191,0.2614
16.2,-0.193,0.2614
16.21,-0.193,0.2614
16.22,-0.189,0.2614
16.23,-0.193,0.2614
16.24,-0.193,0.2614
16.25,-0.194,0.2614
16.26,-0.191,0.2614
16.27,-0.193,0.2614
16.28,-0.193,0.2614
16.29,-0.189,0.2614
16.3,-0.193,0.2614
16.31,-0.194,0.2614
16.32,-0.194,0.2614
16.33,-0.191,0.2614
16.34,-0.189,0.2614
16.35,-0.189,0.2614
16.36,-0.193,0.2614
16.37,-0.193,0.2614
16.38,-0.191,0.2614
16.39,-0.193,0.2614
16.4,-0.191,0.2614
16.41,-0.193,0.2614
16.42,-0.193,0.2614
16.43,-0.191,0.2614
16.44,-0.194,0.2614
16.45,-0.191,0.2614
16.46,-0.191,0.2614
16.47,-0.189,0.2614
16.48,-0.189,0.2614
16.49,-0.191,0.2614
16.5,-0.194,0.2614
16.51,-0.191,0.2614
16.52,-0.194,0.2614
16.53,-0.193,
