Time (s),Force (N),Position (m)
13.11,-0.111,0.2614
13.12,-0.111,0.2614
13.13,-0.111,0.2614
13.14,-0.109,0.2614
13.15,-0.111,0.2614
13.16,-0.112,0.2614
13.17,-0.112,0.2614
13.18,-0.111,0.2614
13.19,-0.111,0.2614
13.2,-0.111,0.2614
13.21,-0.112,0.2614
13.22,-0.111,0.2614
13.23,-0.109,0.2614
13.24,-0.109,0.2614
13.25,-0.111,0.2614
13.26,-0.109,0.2614
13.27,-0.111,0.2614
13.28,-0.111,0.2614
13.29,-0.111,0.2614
13.3,-0.111,0.2614
13.31,-0.111,0.2614
13.32,-0.111,0.2614
13.33,-0.109,0.2614
13.34,-0.107,
13.35,-0.111,
